,A,P
8944,0.0251771,-73.86
8945,0.0958333,-0.624
8946,0.0777516,-32.028
8947,0.0532992,-55.422
8948,0.0925756,-22.692
8949,0.0652318,48.534
8950,0.0560534,-52.416
8951,0.0897603,18.762
8952,0.0719686,-42.81
8953,0.0268708,70.332
8954,0.0954061,-0.078
8955,0.0484469,58.782
8956,0.0676503,-44.28
8957,0.0876851,29.22
8958,0.0275956,-70.836
8959,0.0683293,-40.962
8960,0.0802388,32.64
8961,0.0709386,-42.534
8962,0.0451128,60.624
8963,0.0724416,-40.656
8964,0.0833364,30.63
8965,0.028412,-68.532
8966,0.0766988,-40.656
8967,0.0592577,-49.236
8968,0.0308915,-69.804
8969,0.0947881,3.558
8970,0.0818868,-31.152
8971,0.0681233,43.044
8972,0.0246812,-69.612
8973,0.0963826,1.518
8974,0.0469515,-58.902
8975,0.0859075,-29.058
8976,0.0677495,45.12
8977,0.0844884,-29.892
8978,0.0232545,71.172
8979,0.0864339,-31.2
8980,0.00521854,71.22
8981,0.0941548,-18.372
8982,0.0152436,73.698
8983,0.0953221,-19.494
8984,0.0544207,54.504
8985,0.0661855,-49.854
8986,0.0526583,54.168
8987,0.0886617,-20.67
8988,0.0733037,-38.352
8989,0.0940404,-7.608
8990,0.0400774,64.578
8991,0.0990071,-9.144
8992,0.0411837,63.828
8993,0.0597994,-49.794
8994,0.0381777,63.966
8995,0.072968,-40.308
8996,0.0460436,-60.342
8997,0.0967336,12.996
8998,0.0254289,70.524
8999,0.0988317,11.874
9000,0.0218126,71.91
9001,0.0940099,0.51
9002,0.0275651,69.402
9003,0.0850987,-30.378
9004,0.0700078,43.764
9005,0.0869069,-28.608
9006,0.0264207,69.984
9007,0.0971532,11.13
9008,0.00668338,74.202
9009,0.0934377,10.656
9010,0.00801855,71.64
9011,0.0985723,9.192
9012,0.00997931,73.404
9013,0.0891805,-21.12
9014,0.0567324,52.536
9015,0.0911412,-19.416
9016,0.0168306,73.884
9017,0.0926213,-20.604
9018,0.0772328,39.654
9019,0.0796208,-34.884
9020,0.0170213,74.142
9021,0.0927434,18.306
9022,0.0569689,51.774
9023,0.0872121,-22.908
9024,0.015564,74.196
9025,0.0929723,16.536
9026,0.0528567,-55.386
9027,0.0912709,18.438
9028,0.0985951,-2.406
9029,0.0503771,57.18
9030,0.0978703,-3.264
9031,0.0223237,-72.594
9032,0.0689549,-44.682
9033,0.0331652,67.95
9034,0.0977559,-2.352
9035,0.0173265,-71.754
9036,0.0678105,-43.416
9037,0.0390627,-63.684
9038,0.0769353,-33.438
9039,0.0343173,-63.192
9040,0.0769506,-34.488
9041,0.074944,39.12
9042,0.0385516,-63.864
9043,0.0783544,37.932
9044,0.0395892,-65.55
9045,0.0999761,7.746
9046,0.0378726,-66.288
9047,0.0751882,36.762
9048,0.0870061,-24.468
9049,0.0654912,46.686
9050,0.0389407,-65.406
9051,0.0982976,5.178
9052,0.0910802,-27.042
9053,0.100586,6.708
9054,0.0188905,73.602
9055,0.100518,5.802
9056,0.0186464,73.794
9057,0.0888295,-24.594
9058,0.0626073,49.212
9059,0.0553057,-54.504
9060,0.0936055,19.2
9061,0.096108,-12.558
9062,0.0609515,48.066
9063,0.086472,27.258
9064,0.00263979,33.57
9065,0.0893636,26.082
9066,0.0181962,-70.038
9067,0.0951238,-4.134
9068,0.0308305,67.926
9069,0.0986028,5.76
9070,0.0300981,67.692
9071,0.0968556,7.716
9072,0.0172807,74.106
9073,0.0441515,-63.558
9074,0.0971684,7.83
9075,0.00840002,72.702
9076,0.0907369,-22.554
9077,0.0126114,73.23
9078,0.0819478,-31.776
9079,0.0160066,73.026
9080,0.0918813,-21.744
9081,0.0153275,73.38
9082,0.09343,-22.926
9083,0.0777974,37.476
9084,0.091393,-23.682
9085,0.0740361,39.486
9086,0.093163,18.918
9087,0.0133896,73.968
9088,0.0908589,-22.662
9089,0.0636067,48.612
9090,0.0122986,75.534
9091,0.089623,-22.332
9092,0.0581133,51.516
9093,0.0588763,-52.494
9094,0.0934148,10.62
9095,0.031067,68.772
9096,0.0612032,49.632
9097,0.059685,-51.558
9098,0.0620883,48.81
9099,0.0569308,-52.164
9100,0.0967793,7.542
9101,0.0563204,-53.196
9102,0.0537264,-55.776
9103,0.0981679,4.488
9104,0.0227586,72.528
9105,0.0885243,-26.298
9106,0.00320436,-55.848
9107,0.087708,-24.21
9108,0.0183259,73.842
9109,0.0691915,44.814
9110,0.0406954,63.252
9111,0.00601962,69.78
9112,0.0161134,74.652
9113,0.0813985,-38.64
9114,0.0190202,73.614
9115,0.0125428,-69.726
9116,0.0981374,-5.376
9117,0.0539172,54.516
9118,0.0639653,-49.572
9119,0.0913854,24.354
9120,0.0769124,-36.786
9121,0.0795674,34.512
9122,0.0866857,-26.562
9123,0.0822759,33.384
9124,0.0363848,-67.422
9125,0.0967641,-7.902
9126,0.0859914,25.896
9127,0.0192949,-76.452
9128,0.0952077,-4.338
9129,0.0387118,65.184
9130,0.0196534,-71.562
9131,0.0685506,-44.994
9132,0.0858998,28.998
9133,0.0691381,-46.218
9134,0.0937963,-12.204
9135,0.0907063,18.708
9136,0.00849921,-71.166
9137,0.0971379,-12.024
9138,0.0907063,21.774
9139,0.0734944,-39.582
9140,0.0264741,69.9
9141,0.0761342,-41.118
9142,0.0298921,68.784
9143,0.0842214,-30.468
9144,0.0719228,43.332
9145,0.045212,-60.348
9146,0.0880742,-27.774
9147,0.0679936,43.92
9148,0.0938497,-17.328
9149,0.00785071,70.566
9150,0.0957952,-18.54
9151,0.0750356,-39.072
9152,0.0796971,34.95
9153,0.0320818,-67.536
9154,0.0789189,-35.826
9155,0.0797734,35.49
9156,0.0300599,68.43
9157,0.00512698,-73.332
9158,0.0365145,66.372
9159,0.0756917,-36.216
9160,0.0791554,37.188
9161,0.0383532,-66.276
9162,0.0793386,-33.006
9163,0.0764394,38.082
9164,0.0409548,-63.108
9165,0.0995336,-3.588
9166,0.0380938,-63.438
9167,0.0743566,39.108
9168,0.0365908,-64.272
9169,0.0958562,8.448
9170,0.0143357,73.386
9171,0.0915456,-22.122
9172,0.0579073,52.038
9173,0.0959249,-23.67
9174,0.0581286,51.306
9175,0.0284425,68.958
9176,0.0822835,-33.732
9177,0.0741353,40.476
9178,0.0405123,-59.394
9179,0.0846639,-30.816
9180,0.00796515,69.774
9181,0.0951314,9.186
9182,0.0699086,42.576
9183,0.0432208,-60.702
9184,0.0593722,52.308
9185,0.0600588,-48.51
9186,0.088387,22.416
9187,0.0159532,-74.844
9188,0.0636601,-48.498
9189,0.0969701,14.022
9190,0.0642247,45.444
9191,0.0527422,-56.19
9192,0.0871358,-25.728
9193,0.066216,45.684
9194,0.0356295,66.036
9195,0.0757222,-36.03
9196,0.0785375,37.47
9197,0.0515444,56.592
9198,0.0180207,73.968
9199,0.0329592,-66.12
9200,0.0950551,6.39
9201,0.0544817,-54.51
9202,0.0639958,46.014
9203,0.0560229,-56.094
9204,0.0507815,57.936
9205,0.0981679,-13.938
9206,0.0622256,-47.442
9207,0.0828633,-28.074
9208,0.06881,45.246
9209,0.0961995,-15.678
9210,0.0945745,15.426
9211,0.00269319,-43.896
9212,0.0951085,-15.39
9213,0.0659413,47.652
9214,0.0522845,-56.376
9215,0.0924764,17.502
9216,0.0661092,47.634
9217,0.0579836,-53.346
9218,0.0958257,17.652
9219,0.00756076,-73.098
9220,0.027054,69.402
9221,0.0961995,-0.99
9222,0.0290605,68.586
9223,0.0864644,-31.974
9224,0.0752645,39.738
9225,0.0896459,-21.474
9226,0.0558779,52.476
9227,0.0186235,72.888
9228,0.0919347,-18.222
9229,0.0106431,72.396
9230,0.092339,-19.266
9231,0.0578539,-50.406
9232,0.0913777,20.484
9233,0.00534824,68.994
9234,0.0813756,-32.208
9235,0.0964208,-1.302
9236,0.0454485,-62.37
9237,0.0731282,40.77
9238,0.0279084,69.39
9239,0.0841069,-29.904
9240,0.07515,41.064
9241,0.0448153,-59.586
9242,0.0963063,10.788
9243,0.00341798,58.482
9244,0.0306245,-70.218
9245,0.083962,32.388
9246,0.0295335,-71.256
9247,0.0983281,1.896
9248,0.0442812,61.578
9249,0.072083,-39.096
9250,0.0821309,31.89
9251,0.0324786,-68.472
9252,0.099297,1.428
9253,0.0393832,63.402
9254,0.075562,-40.062
9255,0.0811009,34.11
9256,0.0280381,-67.818
9257,0.0608065,47.382
9258,0.0537493,-57.726
9259,0.09343,14.058
9260,0.0638661,-47.346
9261,0.0520175,55.968
9262,0.0509341,-59.52
9263,0.098084,14.364
9264,0.00321962,41.976
9265,0.0945592,-16.062
9266,0.0499651,57.402
9267,0.0852818,26.652
9268,0.00351717,55.104
9269,0.0106354,-69.498
9270,0.0607455,-49.104
9271,0.0560153,53.928
9272,0.0624239,-50.592
9273,0.090836,23.466
9274,0.0127183,-73.494
9275,0.0161058,74.766
9276,0.0869679,-27.72
9277,0.0459139,-58.212
9278,0.0979772,1.218
9279,0.0928426,-19.872
9280,0.0733037,-40.128
9281,0.09903,-6.93
9282,0.0430071,63.12
9283,0.0793233,-37.704
9284,0.0240251,-67.524
9285,0.0974813,-8.664
9286,0.0381472,64.62
9287,0.0752568,-39.234
9288,0.0776525,35.1
9289,0.0749135,-37.074
9290,0.0441363,62.286
9291,0.0644917,-49.29
9292,0.0560305,51.762
9293,0.0864186,30.69
9294,0.0715871,-41.046
9295,0.0452349,59.184
9296,0.0554965,-52.836
9297,0.0424044,60.924
9298,0.0728078,-43.44
9299,0.0895467,-23.574
9300,0.0691152,-43.908
9301,0.0827718,30.27
9302,0.0481417,59.82
9303,0.0723348,-41.076
9304,0.046242,59.562
9305,0.0707707,-41.898
9306,0.0441973,61.098
9307,0.0864644,27.342
9308,0.0224153,-71.664
9309,0.0687032,-43.752
9310,0.0302659,68.46
9311,0.0849767,-31.176
9312,0.0821767,36.378
9313,0.03315,-65.916
9314,0.0700841,-45.336
9315,0.0934758,15.198
9316,0.00440982,-65.562
9317,0.0969167,-15.552
9318,0.0957189,18.078
9319,0.0660176,-45.576
9320,0.0957417,14.628
9321,0.064652,48.03
9322,0.0885777,-24.012
9323,0.0639119,47.388
9324,0.0556414,-54.528
9325,0.0956731,16.482
9326,0.00547794,-64.962
9327,0.0955052,-10.824
9328,0.0915914,20.046
9329,0.00389864,-51.522
9330,0.0529253,58.158
9331,0.00791937,-70.422
9332,0.0934682,-11.376
9333,0.042145,61.674
9334,0.0962682,1.584
9335,0.0445025,60.672
9336,0.0769277,-40.518
9337,0.0449526,-60.228
9338,0.0104447,75.624
9339,0.0998158,8.028
9340,0.0316622,67.206
9341,0.0964284,-3.66
9342,0.037926,-63.264
9343,0.0965199,-4.62
9344,0.0225831,-76.062
9345,0.0899892,24.03
9346,0.0986409,-7.884
9347,0.0933232,25.296
9348,0.0653615,45.63
9349,0.0182191,73.026
9350,0.0889897,-25.476
9351,0.0677876,45.834
9352,0.0989995,13.884
9353,0.0486834,-57.042
9354,0.0959477,13.326
9355,0.0193788,72.546
9356,0.0534441,55.404
9357,0.00258638,49.272
9358,0.0926976,-18.24
9359,0.00629428,68.19
9360,0.0928426,-16.332
9361,0.095551,-7.452
9362,0.040642,62.736
9363,0.019127,-75.696
9364,0.0787282,36.192
9365,0.0165178,-75.222
9366,0.0979543,-5.31
9367,0.0125886,-72.024
9368,0.0999379,-9.306
9369,0.0131989,-75.438
9370,0.0983129,-7.266
9371,0.0138703,-78.582
9372,0.0980229,-8.184
9373,0.0402682,64.434
9374,0.0748601,-38.574
9375,0.0780873,35.502
9376,0.0324175,-67.092
9377,0.091126,-16.614
9378,0.00437167,65.778
9379,0.0837789,-28.848
9380,0.0272294,70.26
9381,0.0285112,-68.004
9382,0.0971456,0.966
9383,0.0188295,72.744
9384,0.0730062,-40.488
9385,0.0220643,71.628
9386,0.0965047,1.914
9387,0.0241472,70.842
9388,0.00963598,-75.012
9389,0.0578692,-51.768
9390,0.0902562,21.996
9391,0.0190736,-78.246
9392,0.0898366,23.694
9393,0.0756764,-40.32
9394,0.0978322,-6.63
9395,0.0406954,63.678
9396,0.0845647,32.754
9397,0.0304109,-70.86
9398,0.0943685,-8.112
9399,0.0423892,62.28
9400,0.09726,-9.426
9401,0.0272828,-67.764
9402,0.0984426,3.234
9403,0.0457232,-59.586
9404,0.0586169,53.382
9405,0.00659946,69.606
9406,0.0925984,-17.016
9407,0.0498354,56.724
9408,0.097115,-18.54
9409,0.00358583,61.152
9410,0.0939794,-19.176
9411,0.00913244,71.526
9412,0.0956044,12.642
9413,0.0474474,-62.712
9414,0.10019,11.262
9415,0.0273744,69.624
9416,0.0822835,-32.586
9417,0.074471,41.262
9418,0.0861211,-31.092
9419,0.0719151,43.104
9420,0.0441821,-60.474
9421,0.0946965,10.206
9422,0.00768283,69.174
9423,0.0584567,51.9
9424,0.0425799,-62.61
9425,0.0752873,40.344
9426,0.0434344,-60.306
9427,0.0970235,9.894
9428,0.0972829,-10.776
9429,0.0403063,63.0
9430,0.0963902,2.196
9431,0.0420382,62.112
9432,0.0703969,-41.946
9433,0.0236894,70.818
9434,0.03212,-68.208
9435,0.0979772,-1.092
9436,0.0230409,72.354
9437,0.0825734,-28.686
9438,0.0677724,44.934
9439,0.0863042,-27.21
9440,0.068192,44.136
9441,0.0142594,74.166
9442,0.0512774,56.82
9443,0.0650105,-47.484
9444,0.0871282,24.078
9445,0.0189821,-74.4
9446,0.10022,-4.038
9447,0.0779805,-35.334
9448,0.0776448,36.012
9449,0.0314333,-66.798
9450,0.0963521,5.352
9451,0.0334322,67.242
9452,0.0764394,-35.988
9453,0.0773778,37.668
9454,0.035538,-64.716
9455,0.0755849,37.11
9456,0.0375903,-62.874
9457,0.0991368,6.474
9458,0.0124817,74.838
9459,0.0880437,-23.916
9460,0.0610049,49.842
9461,0.0888371,-25.044
9462,0.0616686,49.008
9463,0.0897985,-23.196
9464,0.0176698,74.082
9465,0.0422213,-64.458
9466,0.0189668,73.674
9467,0.036545,-63.846
9468,0.0966878,8.592
9469,0.0347369,-64.542
9470,0.00385286,-63.258
9471,0.0842214,-26.49
9472,0.0679555,-44.412
9473,0.087708,26.7
9474,0.0158921,-72.318
9475,0.0769353,36.678
9476,0.0320513,66.654
9477,0.0963292,-4.74
9478,0.0320513,67.41
9479,0.0957494,-2.82
9480,0.0159074,-72.39
9481,0.095818,-3.786
9482,0.035042,65.856
9483,0.0829854,-34.656
9484,0.0811467,36.636
9485,0.0789952,-35.124
9486,0.0887761,24.954
9487,0.0811543,-36.51
9488,0.0788503,37.686
9489,0.0785451,-37.206
9490,0.0839543,36.27
9491,0.0797963,-35.31
9492,0.101716,-4.878
9493,0.0332263,67.83
9494,0.0991216,-5.544
9495,0.0359423,66.81
9496,0.0960469,7.422
9497,0.0174104,73.086
9498,0.0811162,-34.326
9499,0.0743108,37.518
9500,0.0358431,-65.934
9501,0.0780873,36.198
9502,0.0998082,4.278
9503,0.0327761,-65.718
9504,0.0969625,3.672
9505,0.0177385,73.068
9506,0.0381777,-66.792
9507,0.0965581,6.966
9508,0.0529788,-53.778
9509,0.0891881,-23.838
9510,0.0510104,-54.486
9511,0.0914083,16.164
9512,0.050751,-55.656
9513,0.0502779,57.402
9514,0.0522234,-57.276
9515,0.0529253,56.322
9516,0.0678029,-47.382
9517,0.0932164,15.924
9518,0.0692449,-45.468
9519,0.0892873,25.914
9520,0.0653234,-45.846
9521,0.0902181,24.972
9522,0.0783391,-36.414
9523,0.0886922,26.784
9524,0.0974431,6.018
9525,0.0320361,-67.296
9526,0.0980687,5.04
9527,0.0212251,72.168
9528,0.0885167,-25.272
9529,0.0650792,46.314
9530,0.0519335,-55.14
9531,0.0918584,18.39
9532,0.0176011,73.998
9533,0.0975194,6.522
9534,0.0209123,73.14
9535,0.0898976,-24.324
9536,0.0678411,46.608
9537,0.0559618,-54.162
9538,0.0662084,46.116
9539,0.0120774,73.944
9540,0.0476382,58.896
9541,0.0899816,-15.24
9542,0.0181657,-72.936
9543,0.0959172,-5.682
9544,0.034363,66.45
9545,0.0833669,-33.702
9546,0.0743947,40.572
9547,0.0270311,70.146
9548,0.0848012,-30.654
9549,0.0845037,30.084
9550,0.0836568,-31.524
9551,0.0695424,40.554
9552,0.0435259,-60.558
9553,0.0990758,9.432
9554,0.0104981,73.326
9555,0.090363,-20.916
9556,0.0552599,53.046
9557,0.0901113,-18.942
9558,0.0583117,51.84
9559,0.0908971,-20.028
9560,0.10022,-0.342
9561,0.0267869,71.022
9562,0.081017,-30.402
9563,0.0248796,71.262
9564,0.0825429,-31.668
9565,0.0409625,-62.34
9566,0.0948339,10.866
9567,0.0622256,-50.37
9568,0.0981145,9.606
9569,0.042412,-61.56
9570,0.0160066,74.472
9571,0.0814366,-33.84
9572,0.0869374,26.496
9573,0.0787053,-34.482
9574,0.0775914,36.762
9575,0.0325243,68.196
9576,0.081902,-34.788
9577,0.0743108,39.552
9578,0.0927587,-21.768
9579,0.0997167,9.024
9580,0.0308381,67.806
9581,0.0958028,8.556
9582,0.0091477,74.1
9583,0.0906072,21.138
9584,0.0104294,-76.512
9585,0.0908666,20.238
9586,0.0145569,74.436
9587,0.0884099,-21.078
9588,0.00902563,74.376
9589,0.0897832,-22.272
9590,0.0585024,51.534
9591,0.0574572,-52.092
9592,0.00695041,-69.756
9593,0.097466,-10.386
9594,0.0474246,60.15
9595,0.0560915,-54.174
9596,0.0594485,49.308
9597,0.0876164,28.296
9598,0.0462573,60.906
9599,0.0701375,-42.54
9600,0.0271989,69.666
9601,0.0856633,-29.892
9602,0.0272676,69.33
9603,0.0850224,-30.84
9604,0.0297624,68.322
9605,0.0827565,-31.56
9606,0.0120545,73.686
9607,0.0811849,-32.4
9608,0.0564883,-53.082
9609,0.0906377,20.796
9610,0.00730136,-69.036
9611,0.0959783,-9.552
9612,0.00685123,-70.506
9613,0.0604479,-50.838
9614,0.0910268,20.436
9615,0.073998,-41.34
9616,0.0882192,22.44
9617,0.0109711,-76.614
9618,0.0927587,-8.082
9619,0.0324252,-68.178
9620,0.0270463,69.636
9621,0.0865407,-30.36
9622,0.0752034,40.98
9623,0.0260545,71.4
9624,0.0847936,-29.946
9625,0.0682836,44.184
9626,0.0468981,-59.442
9627,0.0923009,14.334
9628,0.0932164,-17.832
9629,0.0719762,42.168
9630,0.047478,-58.38
9631,0.066277,44.448
9632,0.0450289,-58.92
9633,0.0987477,10.926
9634,0.0590746,-49.65
9635,0.057564,53.142
9636,0.0483553,-62.43
9637,0.0955586,12.144
9638,0.00344087,58.368
9639,0.0903401,-18.348
9640,0.00490573,67.158
9641,0.0926366,-19.62
9642,0.0753026,-40.182
9643,0.0419772,62.238
9644,0.0149918,-78.378
9645,0.0979695,-7.542
9646,0.0410998,63.084
9647,0.0970082,2.556
9648,0.0360186,65.238
9649,0.0735784,-38.718
9650,0.0207368,72.18
9651,0.095963,3.564
9652,0.0217744,71.784
9653,0.0932164,13.884
9654,0.0241853,70.956
9655,0.0886006,-28.218
9656,0.0685048,45.882
9657,0.0194551,73.5
9658,0.0863881,-27.744
9659,0.0209657,73.068
9660,0.0936894,14.796
9661,0.00279237,46.836
9662,0.0931935,13.968
9663,0.00443271,-73.794
9664,0.0937047,13.038
9665,0.0294877,70.17
9666,0.0761571,-39.678
9667,0.0434725,-58.92
9668,0.101319,-0.24
9669,0.02446,71.658
9670,0.0841222,-30.594
9671,0.0698934,43.44
9672,0.0830007,-31.494
9673,0.0701909,42.63
9674,0.0388644,64.386
9675,0.00362398,58.998
9676,0.0409777,63.408
9677,0.0112229,-72.126
9678,0.0978322,-6.84
9679,0.0325778,-69.768
9680,0.0811238,32.91
9681,0.0395663,62.916
9682,0.0883565,21.534
9683,0.00971228,73.218
9684,0.0943761,-20.736
9685,0.0590136,53.07
9686,0.0571749,-50.106
9687,0.0423815,62.346
9688,0.0754247,-41.004
9689,0.0422289,61.818
9690,0.0960851,-9.552
9691,0.0421603,61.284
9692,0.0747838,-39.864
9693,0.0835805,31.506
9694,0.012497,-74.502
9695,0.0970693,-10.044
9696,0.0419085,63.072
9697,0.0258561,70.95
9698,0.00765231,-68.28
9699,0.0964513,-9.054
9700,0.0462115,61.038
9701,0.098145,0.798
9702,0.0796132,32.052
9703,0.0837483,-29.316
9704,0.0794911,33.63
9705,0.0559771,53.316
9706,0.0813832,32.556
9707,0.0826268,-31.248
9708,0.0788808,32.094
9709,0.0289842,-67.158
9710,0.0979772,1.332
9711,0.0327227,-70.392
9712,0.100808,0.096
9713,0.0285035,-69.906
9714,0.0971379,2.304
9715,0.0249254,71.298
9716,0.0823445,-28.038
9717,0.0686955,43.008
9718,0.0513308,-58.77
9719,0.0564959,55.026
9720,0.0623477,-48.51
9721,0.0566332,54.348
9722,0.093163,-17.316
9723,0.0109101,-73.206
9724,0.0940785,-18.42
9725,0.0568697,52.956
9726,0.0633245,-48.762
9727,0.0586016,51.984
9728,0.047066,-60.144
9729,0.00786597,-74.832
9730,0.0940404,-9.93
9731,0.0897679,23.37
9732,0.0121995,-73.326
9733,0.0979772,-7.002
9734,0.0354235,66.096
9735,0.0979924,-7.956
9736,0.0160295,-76.362
9737,0.0965505,-8.76
9738,0.0126191,-74.034
9739,0.101006,-10.224
9740,0.0398638,63.654
9741,0.0787282,-37.908
9742,0.0438845,62.274
9743,0.10022,-9.222
9744,0.0972371,0.09
9745,0.0831838,30.918
9746,0.027733,-68.748
9747,0.0965886,0.312
9748,0.0233079,71.286
9749,0.0935292,2.49
9750,0.0234452,-69.264
9751,0.0971837,1.122
9752,0.0200578,-68.31
9753,0.0985951,0.06
9754,0.0274202,69.45
9755,0.0987706,10.158
9756,0.0424578,-60.522
9757,0.0710683,41.598
9758,0.027855,69.654
9759,0.0723348,40.644
9760,0.0419619,-62.982
9761,0.0962605,10.38
9762,0.0114747,74.61
9763,0.0921254,-20.436
9764,0.0571291,51.192
9765,0.092133,-21.438
9766,0.0733876,41.772
9767,0.101807,7.062
9768,0.0569537,-53.79
9769,0.0632558,49.506
9770,0.0530245,-54.09
9771,0.0931859,19.182
9772,0.0590746,50.142
9773,0.0596468,-51.3
9774,0.00920874,-73.482
9775,0.0880895,-22.974
9776,0.0619662,50.358
9777,0.0565493,-52.986
9778,0.0887074,21.084
9779,0.0622866,50.856
9780,0.0585558,-53.304
9781,0.0900807,21.024
9782,0.0580142,-50.892
9783,0.0395968,62.652
9784,0.0956655,-11.838
9785,0.0402453,61.986
9786,0.0736165,-39.09
9787,0.045357,60.378
9788,0.0751271,-40.434
9789,0.0843129,31.008
9790,0.0746236,-41.454
9791,0.0816884,32.928
9792,0.041321,62.934
9793,0.0728154,-41.004
9794,0.0817418,33.0
9795,0.0864034,-31.188
9796,0.00674441,72.156
9797,0.0994802,11.226
9798,0.0498812,-60.99
9799,0.0958104,10.74
9800,0.00830847,71.244
9801,0.0937657,-20.286
9802,0.0549319,53.778
9803,0.0604174,-49.878
9804,0.0916142,23.622
9805,0.0160142,-72.786
9806,0.0897603,22.986
9807,0.015152,-73.812
9808,0.0974584,-7.83
9809,0.0723577,-39.114
9810,0.0823522,31.884
9811,0.069077,-39.582
9812,0.0524828,-58.338
9813,0.0871816,-27.552
9814,0.0227052,71.292
9815,0.0888829,-28.794
9816,0.0684972,45.468
9817,0.0844502,-29.226
9818,0.0692372,44.628
9819,0.0462649,-59.136
9820,0.0910268,14.652
9821,0.0689702,44.682
9822,0.0956197,13.218
9823,0.0694356,43.854
9824,0.0843511,-28.056
9825,0.0237657,72.162
9826,0.095696,0.84
9827,0.0252305,71.544
9828,0.0976949,-0.312
9829,0.0278474,-70.902
9830,0.0744252,-42.162
9831,0.0829625,32.226
9832,0.0287248,-66.87
9833,0.0968633,1.752
9834,0.0814061,-29.772
9835,0.0841298,30.438
9836,0.0447314,62.436
9837,0.0615389,-51.75
9838,0.0879292,22.848
9839,0.00778964,-67.254
9840,0.0942082,-7.86
9841,0.0918965,22.482
9842,0.100342,1.842
9843,0.039818,62.088
9844,0.0752873,-39.396
9845,0.0820165,-30.318
9846,0.0717397,43.266
9847,0.0251161,71.526
9848,0.0803838,-26.85
9849,0.0669942,43.938
9850,0.0507433,-57.492
9851,0.0590441,53.202
9852,0.0501788,-58.548
9853,0.00462344,62.364
9854,0.0938573,-19.47
9855,0.0141297,-76.494
9856,0.0598681,-49.332
9857,0.0902181,24.09
9858,0.0640187,-47.964
9859,0.0888066,23.4
9860,0.0173112,-73.86
9861,0.0898519,22.422
9862,0.0532382,55.338
9863,0.0645986,-45.09
9864,0.0388491,64.824
9865,0.100235,-6.456
9866,0.0193101,-75.792
9867,0.0986028,-7.218
9868,0.0505755,55.812
9869,0.0906835,-19.02
9870,0.00720981,70.848
9871,0.0865178,-19.44
9872,0.062012,50.574
9873,0.0891805,-20.808
9874,0.0600741,52.23
9875,0.0919499,-19.206
9876,0.0729299,41.262
9877,0.0904088,20.556
9878,0.0571063,-51.234
9879,0.0917592,-21.186
9880,0.0970922,-0.966
9881,0.046242,58.764
9882,0.10019,-2.25
9883,0.0272905,70.302
9884,0.0992742,-0.342
9885,0.0401919,-63.522
9886,0.0771718,-33.024
9887,0.0728536,40.506
9888,0.0482028,-61.116
9889,0.0691075,42.534
9890,0.0921559,-21.702
9891,0.0103379,72.744
9892,0.094193,9.942
9893,0.0100937,73.59
9894,0.0942311,-21.012
9895,0.0148697,73.362
9896,0.0906453,-21.564
9897,0.012848,74.142
9898,0.0448763,-62.784
9899,0.0758367,37.734
9900,0.0434191,-63.672
9901,0.0960011,7.59
9902,0.0103455,74.928
9903,0.0927587,-20.712
9904,0.0595629,50.658
9905,0.0615237,-50.7
9906,0.0929799,23.016
9907,0.0621645,-51.966
9908,0.0907216,19.884
9909,0.00756076,-66.306
9910,0.0949636,-8.052
9911,0.00858313,-73.308
9912,0.0919042,20.568
9913,0.0609896,50.97
9914,0.0938191,19.476
9915,0.00849921,-70.104
9916,0.0914464,-21.996
9917,0.0075455,-70.218
9918,0.0270387,69.66
9919,0.0260087,-70.494
9920,0.0985417,0.99
9921,0.0447543,-59.346
9922,0.0769048,40.218
9923,0.087708,-20.364
9924,0.0551379,53.166
9925,0.0595477,-50.652
9926,0.0834508,-31.56
9927,0.069016,42.78
9928,0.0937886,11.178
9929,0.0930791,-21.114
9930,0.0764241,39.438
9931,0.0382388,-63.774
9932,0.0969167,9.03
9933,0.0128327,73.458
9934,0.0914998,-21.348
9935,0.0112763,72.39
9936,0.0904698,-19.248
